AppName,TCID,STATUS,EXEDATE,ENV|CODE|DATA|REQ,TestCaseID,WeekDay,Special,Day Weight,Function,Defect
GFIM,127,Pass,5/7/2018,,18897,Thursday,,,,
GFIM,128,Pass,5/8/2018,,18898,Friday,,,,
GFIM,129,Fail,5/9/2018,"PROD2.0| client.post_telemetry(navsat_msg, compass_msg)|TimeoutError|Accept TimeoutError Properly",18899,Saturday,,,,
GFIM,130,Pass,5/10/2018,,18900,Sunday,,,,
GFIM,131,Fail,5/11/2018,"DEV2.0| print ""Ok""|Missing parentheses in call to 'print'| printing",18901,Monday,,,,
GFIM,132,Pass,5/12/2018,,18902,Tuesday,,,,
GFIM,133,Pass,5/13/2018,,18903,Wednesday,,,,
GFIM,134,Fail,5/14/2018,STG2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|importing,18904,Thursday,,,,
GFIM,135,Pass,5/15/2018,,18905,Friday,,,,
GFIM,136,Fail,5/16/2018,"DEV2.0|plt.plot(x,y)|x,y : undefined variables|plotting",18906,Saturday,,,,
GFIM,137,Pass,5/17/2018,,18907,Sunday,,,,
GFIM,138,Pass,5/18/2018,,18908,Monday,,,,
GFIM,139,Pass,5/19/2018,,18909,Tuesday,,,,
GFIM,140,Pass,5/20/2018,,18910,Wednesday,,,,
GFIM,141,Fail,5/21/2018,"DEV2.0|print(data.[""Name""])|No column named ""Name""|retrive data",18911,Thursday,,,,
GFIM,142,Fail,5/22/2018,STG2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|importing,18912,Friday,,,,
GFIM,143,Pass,5/23/2018,,18913,Saturday,,,,
GFIM,144,Pass,5/24/2018,,18914,Sunday,,,,
GFIM,145,Fail,5/25/2018,PROD2.0|import numpy as np|numpy: Package not found|importing,18915,Monday,,,,
GFIM,146,Pass,5/26/2018,,18916,Tuesday,,,,
GFIM,147,Pass,5/27/2018,,18917,Wednesday,,,,
GFIM,148,Pass,5/28/2018,,18918,Thursday,,,,
GFIM,149,Pass,5/29/2018,,18919,Friday,,,,
GFIM,150,Fail,5/30/2018,"DEV2.0| for x,d in data.Height, data.shape[0]| too many values to unpack|looping",18920,Saturday,,,,
GFIM,151,Pass,5/31/2018,,18921,Sunday,,,,
GFIM,152,Fail,6/1/2018,DEV2.0|plt.show()|displaying graph without plotting it|plotting,18922,Monday,,,,
GFIM,153,Pass,6/2/2018,,18923,Tuesday,,,,
GFIM,154,Fail,6/3/2018,"STG2.0|print(data[""Weight""].std())|column doesnot exist|standard variations",18924,Wednesday,,,,
GFIM,155,Fail,6/4/2018,PROD2.0|np.arange(8)|numpy array out of range|looping,18925,Thursday,,,,
GFIM,156,Pass,6/5/2018,,18926,Friday,,,,
GFIM,157,Fail,6/6/2018,UAT2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|visualise,18927,Saturday,,,,
GFIM,158,Fail,6/7/2018,UAT2.0|import pandasa as pd|pandas: Package not found|importing,18928,Sunday,,,,
GFIM,159,Fail,6/8/2018,UAT2.0|form.submit(name[0])|Array index out of bounds|Need to specify name,18929,Monday,,,,
GFIM,160,Pass,6/9/2018,,18930,Tuesday,,,,
GFIM,161,Pass,6/10/2018,,18931,Wednesday,,,,
GFIM,162,Pass,6/11/2018,,18932,Thursday,,,,
GFIM,163,Fail,6/12/2018,DEV2.0|data = pd.read_csv('usecase.csv')|file doesnot exist|retrive data,18933,Friday,,,,
GFIM,164,Pass,6/13/2018,,18934,Saturday,,,,
GFIM,165,Fail,6/14/2018,DEV2.0|print(df.columns)|df: undefined dataframe|retrive data,18935,Sunday,,,,
GFIM,166,Fail,6/15/2018,PROD2.0|np.arange(8)|numpy array out of range|looping,18936,Monday,,,,
GFIM,167,Pass,6/16/2018,,18937,Tuesday,,,,
GFIM,168,Fail,6/17/2018,"STG2.0|for i in range(0,2)|List out of Index [23]|looping",18938,Wednesday,,,,
GFIM,169,Pass,6/18/2018,,18939,Thursday,,,,
GFIM,170,Fail,6/19/2018,"UAT2.0|return func(*args, **kw)|InterruptedError|Handle Interrupt Error",18940,Friday,,,,
GFIM,171,Fail,6/20/2018,"PROD2.0| client.post_telemetry(navsat_msg, compass_msg)|TimeoutError|Accept TimeoutError Properly",18941,Saturday,,,,
GFIM,172,Fail,6/21/2018,DEV2.0|df.read_csv(...)|file not found|Importing file,18942,Sunday,,,,
GFIM,173,Fail,6/22/2018,STG2.0|while var >! 0:  |invalid operator|validation,18943,Monday,,,,
GFIM,174,Fail,6/23/2018,"DEV2.0|for val in ""string"": |val : undefined variable|iteration",18944,Tuesday,,,,
GFIM,175,Fail,6/24/2018,"PROD2.0|data.replace(data.Name, 'NA')|Not replacing all values in Name column|manipulating data",18945,Wednesday,,,,
GFIM,176,Fail,6/25/2018,DEV2.0|df = df[df['Android Ver'] != np.nan]|name 'df' is not defined|renaming,18946,Thursday,,,,
GFIM,177,Pass,6/26/2018,,18947,Friday,,,,
GFIM,178,Pass,6/27/2018,,18948,Saturday,,,,
GFIM,179,Pass,6/28/2018,,18949,Sunday,,,,
GFIM,180,Fail,6/29/2018,STG2.0|for i in Age|list index out of range|looping,18950,Monday,,,,
GFIM,181,Pass,6/30/2018,,18951,Tuesday,,,,
GFIM,182,Pass,7/1/2018,,18952,Wednesday,,,,
GFIM,183,Pass,7/2/2018,,18953,Thursday,,,,
GFIM,184,Pass,7/3/2018,,18954,Friday,,,,
GFIM,185,Fail,7/4/2018,"DEV2.0| for x,d in data.Height, data.shape[0]| too many values to unpack|looping",18955,Saturday,Independence Day,,,
GFIM,186,Fail,7/5/2018,DEV2.0|data = pd.read_csv('usecase.csv')|file doesnot exist|retrive data,18956,Sunday,,,,
GFIM,187,Fail,7/6/2018,"PROD2.0|import plotly|The plotly.plotly module is deprecated,|importing",18957,Monday,,,,
GFIM,188,Pass,7/7/2018,,18958,Tuesday,,,,
GFIM,189,Fail,7/8/2018,STG2.0|for i in Age|list index out of range|looping,18959,Wednesday,,,,
GFIM,190,Fail,7/9/2018,"DEV2.0|print(""a[10]"")|No varible named a|retrive data",18960,Thursday,,,,
GFIM,191,Pass,7/10/2018,,18961,Friday,,,,
GFIM,192,Fail,7/11/2018,DEV2.0|plt.show()|displaying graph without plotting it|plotting,18962,Saturday,,,,
GFIM,193,Pass,7/12/2018,,18963,Sunday,,,,
GFIM,194,Fail,7/13/2018,"PROD2.0| client.post_telemetry(navsat_msg, compass_msg)|TimeoutError|Accept TimeoutError Properly",18964,Monday,,,,
GFIM,195,Pass,7/14/2018,,18965,Tuesday,,,,
GFIM,196,Pass,7/15/2018,,18966,Wednesday,,,,
GFIM,197,Fail,7/16/2018,"PROD2.0|import plotly|The plotly.plotly module is deprecated,|importing",18967,Thursday,,,,
GFIM,198,Fail,7/17/2018,DEV2.0|df.read_csv(...)|file not found|Importing file,18968,Friday,,,,
GFIM,199,Fail,7/18/2018,DEV2.0|plt.show()|plt:undefined name|displaying,18969,Saturday,,,,
GFIM,200,Pass,7/19/2018,,18970,Sunday,,,,
GFIM,201,Pass,7/20/2018,,18971,Monday,,,,
GFIM,202,Fail,7/21/2018,"STG2.0|for i in range(0,2)|List out of Index [23]|looping",18972,Tuesday,,,,
GFIM,203,Pass,7/22/2018,,18973,Wednesday,,,,
GFIM,204,Pass,7/23/2018,,18974,Thursday,,,,
GFIM,205,Pass,7/24/2018,,18975,Friday,,,,
GFIM,206,Fail,7/25/2018,PROD2.0|Not compatible with IOS 13|Update not found|Updating,18976,Saturday,,,,
GFIM,207,Pass,7/26/2018,,18977,Sunday,,,,
GFIM,208,Fail,7/27/2018,UAT2.0|form.submit(name[0])|Array index out of bounds|Need to specify name,18978,Monday,,,,
GFIM,209,Pass,7/28/2018,,18979,Tuesday,,,,
GFIM,210,Pass,7/29/2018,,18980,Wednesday,,,,
GFIM,211,Fail,7/30/2018,DEV2.0|plt.show()|displaying graph without plotting it|plotting,18981,Thursday,,,,
GFIM,212,Pass,7/31/2018,,18982,Friday,,,,
GFIM,213,Fail,8/1/2018,STG2.0|for x in range(10)|List out of index [15]|looping,18983,Saturday,,,,
GFIM,214,Pass,8/2/2018,,18984,Sunday,,,,
GFIM,215,Fail,8/3/2018,"PROD2.0| client.post_telemetry(navsat_msg, compass_msg)|TimeoutError|Accept TimeoutError Properly",18985,Monday,,,,
GFIM,216,Fail,8/4/2018,UAT2.0|fun(20)|arguments undefined in function|pass by value ,18986,Tuesday,,,,
GFIM,217,Pass,8/5/2018,,18987,Wednesday,,,,
GFIM,218,Pass,8/6/2018,,18988,Thursday,,,,
GFIM,219,Fail,8/7/2018,PROD2.0|import numpy as np|numpy: Package not found|importing,18989,Friday,,,,
GFIM,220,Pass,8/8/2018,,18990,Saturday,,,,
GFIM,221,Fail,8/9/2018,PROD2.0|import numpy as np|numpy: Package not found|importing,18991,Sunday,,,,
GFIM,222,Fail,8/10/2018,UAT2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|visualise,18992,Monday,,,,
GFIM,223,Pass,8/11/2018,,18993,Tuesday,,,,
GFIM,224,Pass,8/12/2018,,18994,Wednesday,,,,
GFIM,225,Pass,8/13/2018,,18995,Thursday,,,,
GFIM,226,Fail,8/14/2018,UAT2.0|import matplotlib.pyplot as plt|matplot: Package not found|importing,18996,Friday,,,,
GFIM,227,Fail,8/15/2018,"DEV2.0| for x,d in data.Height, data.shape[0]| too many values to unpack|looping",18997,Saturday,,,,
GFIM,228,Fail,8/16/2018,"DEV2.0|for val in ""string"": |val : undefined variable|iteration",18998,Sunday,,,,
GFIM,229,Pass,8/17/2018,,18999,Monday,,,,
GFIM,230,Pass,8/18/2018,,19000,Tuesday,,,,
GFIM,231,Pass,8/19/2018,,19001,Wednesday,,,,
GFIM,232,Pass,8/20/2018,,19002,Thursday,,,,
GFIM,233,Fail,8/21/2018,DEV2.0|print(df.columns)|df: undefined dataframe|retrive data,19003,Friday,,,,
GFIM,234,Fail,8/22/2018,"STG2.0|for i in range(0,2)|List out of Index [23]|looping",19004,Saturday,,,,
GFIM,235,Pass,8/23/2018,,19005,Sunday,,,,
GFIM,236,Pass,8/24/2018,,19006,Monday,,,,
GFIM,237,Pass,8/25/2018,,19007,Tuesday,,,,
GFIM,238,Pass,8/26/2018,,19008,Wednesday,,,,
GFIM,239,Pass,8/27/2018,,19009,Thursday,,,,
GFIM,240,Fail,8/28/2018,"PROD2.0| plt.rc(""font"",""size""=14)| keyword can't be an expression| setting RC parameter",19010,Friday,,,,
GFIM,241,Pass,8/29/2018,,19011,Saturday,,,,
GFIM,242,Pass,8/30/2018,,19012,Sunday,,,,
GFIM,243,Fail,8/31/2018,"PROD2.0|import plotly|The plotly.plotly module is deprecated,|importing",19013,Monday,,,,
GFIM,244,Fail,9/1/2018,UAT2.0|import pandas as pd|package not found|importing,19014,Tuesday,,,,
GFIM,245,Pass,9/2/2018,,19015,Wednesday,,,,
GFIM,246,Fail,9/3/2018,PROD2.0|plt.show()|matplotlib is not imported|visualising,19016,Thursday,,,,
GFIM,247,Pass,9/4/2018,,19017,Friday,,,,
GFIM,248,Pass,9/5/2018,,19018,Saturday,,,,
GFIM,249,Fail,9/6/2018,PROD2.0|Not compatible with IOS 13|Update not found|Updating,19019,Sunday,,,,
GFIM,250,Fail,9/7/2018,STG2.0| if i>5 |SyntaxError: invalid syntax |decision control,19020,Monday,,,,
GFIM,251,Pass,9/8/2018,,19021,Tuesday,,,,
GFIM,252,Fail,9/9/2018,"DEV2.0| for x,d in data.Height, data.shape[0]| too many values to unpack|looping",19022,Wednesday,,,,
GFIM,253,Fail,9/10/2018,PROD2.0|import numpy as np|numpy: Package not found|importing,19023,Thursday,,,,
GFIM,254,Pass,9/11/2018,,19024,Friday,,,,
GFIM,255,Pass,9/12/2018,,19025,Saturday,,,,
GFIM,256,Pass,9/13/2018,,19026,Sunday,,,,
GFIM,257,Pass,9/14/2018,,19027,Monday,,,,
GFIM,258,Pass,9/15/2018,,19028,Tuesday,,,,
GFIM,259,Pass,9/16/2018,,19029,Wednesday,,,,
GFIM,260,Pass,9/17/2018,,19030,Thursday,,,,
GFIM,261,Pass,9/18/2018,,19031,Friday,,,,
GFIM,262,Pass,9/19/2018,,19032,Saturday,,,,
GFIM,263,Pass,9/20/2018,,19033,Sunday,,,,
GFIM,264,Fail,9/21/2018,"STG2.0|for i in range(0,2)|List out of Index [23]|looping",19034,Monday,,,,
GFIM,265,Pass,9/22/2018,,19035,Tuesday,,,,
GFIM,266,Pass,9/23/2018,,19036,Wednesday,,,,
GFIM,267,Pass,9/24/2018,,19037,Thursday,,,,
GFIM,268,Fail,9/25/2018,"DEV2.0|print(""sum is"",a+b)|No varibles named a and b|retrive data",19038,Friday,,,,
GFIM,269,Fail,9/26/2018,"PROD2.0| client.post_telemetry(navsat_msg, compass_msg)|TimeoutError|Accept TimeoutError Properly",19039,Saturday,,,,
GFIM,270,Pass,9/27/2018,,19040,Sunday,,,,
GFIM,271,Pass,9/28/2018,,19041,Monday,,,,
GFIM,272,Pass,9/29/2018,,19042,Tuesday,,,,
GFIM,273,Pass,9/30/2018,,19043,Wednesday,,,,
GFIM,274,Pass,10/1/2018,,19044,Thursday,,,,
GFIM,275,Pass,10/2/2018,,19045,Friday,,,,
GFIM,276,Pass,10/3/2018,,19046,Saturday,,,,
GFIM,277,Pass,10/4/2018,,19047,Sunday,,,,
GFIM,278,Fail,10/5/2018,"PROD2.0|import plotly|The plotly.plotly module is deprecated,|importing",19048,Monday,,,,
GFIM,279,Pass,10/6/2018,,19049,Tuesday,,,,
GFIM,280,Fail,10/7/2018,"DEV2.0|print(data.[""Name""])|No column named ""Name""|retrive data",19050,Wednesday,,,,
GFIM,281,Fail,10/8/2018,PROD2.0|Not compatible with IOS 13|Update not found|Updating,19051,Thursday,,,,
GFIM,282,Fail,10/9/2018,PROD2.0|import numpy as np|numpy: Package not found|importing,19052,Friday,,,,
GFIM,283,Fail,10/10/2018,PROD2.0|print(('python')*a)|a: variable undefined|retrieve data,19053,Saturday,,,,
GFIM,284,Fail,10/11/2018,DEV2.0|plt.show()|plt:undefined name|displaying,19054,Sunday,,,,
GFIM,285,Fail,10/12/2018,DEV2.0|df = df[df['Android Ver'] != np.nan]|name 'df' is not defined|renaming,19055,Monday,,,,
GFIM,286,Pass,10/13/2018,,19056,Tuesday,,,,
GFIM,287,Fail,10/14/2018,"PROD2.0|data.replace(data.Name, 'NA')|Not replacing all values in Name column|manipulating data",19057,Wednesday,,,,
GFIM,288,Fail,10/15/2018,UAT2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|visualise,19058,Thursday,,,,
GFIM,289,Pass,10/16/2018,,19059,Friday,,,,
GFIM,290,Fail,10/17/2018,STG2.0|for x in range(10)|List out of index [15]|looping,19060,Saturday,,,,
GFIM,291,Pass,10/18/2018,,19061,Sunday,,,,
GFIM,292,Pass,10/19/2018,,19062,Monday,,,,
GFIM,293,Pass,10/20/2018,,19063,Tuesday,,,,
GFIM,294,Pass,10/21/2018,,19064,Wednesday,,,,
GFIM,295,Fail,10/22/2018,PROD2.0|print(('python')*a)|a: variable undefined|retrieve data,19065,Thursday,,,,
GFIM,296,Pass,10/23/2018,,19066,Friday,,,,
GFIM,297,Pass,10/24/2018,,19067,Saturday,,,,
GFIM,298,Fail,10/25/2018,"UAT2.0|return func(*args, **kw)|InterruptedError|Handle Interrupt Error",19068,Sunday,,,,
GFIM,299,Fail,10/26/2018,DEV2.0|plt.show()|plt:undefined name|displaying,19069,Monday,,,,
GFIM,300,Pass,10/27/2018,,19070,Tuesday,,,,
GFIM,301,Pass,10/28/2018,,19071,Wednesday,,,,
GFIM,302,Fail,10/29/2018,DEV2.0|df = df[df['Android Ver'] != np.nan]|name 'df' is not defined|renaming,19072,Thursday,,,,
GFIM,303,Fail,10/30/2018,DEV2.0|print(df.columns)|df: undefined dataframe|retrive data,19073,Friday,Haloween,,,
GFIM,304,Fail,10/31/2018,DEV2.0|df.read_csv(...)|file not found|Importing file,19074,Saturday,Haloween,,,
GFIM,305,Pass,11/1/2018,,19075,Sunday,,,,
GFIM,306,Pass,11/2/2018,,19076,Monday,,,,
GFIM,307,Pass,11/3/2018,,19077,Tuesday,,,,
GFIM,308,Pass,11/4/2018,,19078,Wednesday,,,,
GFIM,309,Fail,11/5/2018,"DEV2.0| print ""Ok""|Missing parentheses in call to 'print'| printing",19079,Thursday,,,,
GFIM,310,Fail,11/6/2018,UAT2.0|import pandasa as pd|pandasa: Package not found|importing,19080,Friday,,,,
GFIM,311,Pass,11/7/2018,,19081,Saturday,,,,
GFIM,312,Pass,11/8/2018,,19082,Sunday,,,,
GFIM,313,Pass,11/9/2018,,19083,Monday,,,,
GFIM,314,Pass,11/10/2018,,19084,Tuesday,,,,
GFIM,315,Pass,11/11/2018,,19085,Wednesday,,,,
GFIM,316,Pass,11/12/2018,,19086,Thursday,,,,
GFIM,317,Pass,11/13/2018,,19087,Friday,,,,
GFIM,318,Fail,11/14/2018,UAT2.0|import pandasa as pd|pandasa: Package not found|importing,19088,Saturday,,,,
GFIM,319,Pass,11/15/2018,,19089,Sunday,,,,
GFIM,320,Pass,11/16/2018,,19090,Monday,,,,
GFIM,321,Pass,11/17/2018,,19091,Tuesday,,,,
GFIM,322,Fail,11/18/2018,"PROD2.0|data.replace(data.Name, 'NA')|Not replacing all values in Name column|manipulating data",19092,Wednesday,,,,
GFIM,323,Fail,11/19/2018,UAT2.0|import matplotlib as plt|matplotlib: Package not found|importing,19093,Thursday,,,,
GFIM,324,Pass,11/20/2018,,19094,Friday,,,,
GFIM,325,Pass,11/21/2018,,19095,Saturday,,,,
GFIM,326,Fail,11/22/2018,"PROD2.0| client.post_telemetry(navsat_msg, compass_msg)|TimeoutError|Accept TimeoutError Properly",19096,Sunday,,,,
GFIM,327,Fail,11/23/2018,STG2.0|while var >! 0:  |invalid operator|validation,19097,Monday,,,,
GFIM,328,Pass,11/24/2018,,19098,Tuesday,,,,
GFIM,329,Pass,11/25/2018,,19099,Wednesday,,,,
GFIM,330,Fail,11/26/2018,"STG2.0|for i in range(0,2)|List out of Index [23]|looping",19100,Thursday,Thanksgiving Week,,,
GFIM,331,Pass,11/27/2018,,19101,Friday,Thanksgiving Week,,,
GFIM,332,Pass,11/28/2018,,19102,Saturday,Thanksgiving Week,,,
GFIM,333,Fail,11/29/2018,"STG2.0|for i in range(0,2)|List out of Index [23]|looping",19103,Sunday,Thanksgiving Week,,,
GFIM,334,Pass,11/30/2018,,19104,Monday,Thanksgiving Week,,,
GFIM,335,Pass,12/1/2018,,19105,Tuesday,,,,
GFIM,336,Pass,12/2/2018,,19106,Wednesday,,,,
GFIM,337,Fail,12/3/2018,"PROD2.0| client.post_telemetry(navsat_msg, compass_msg)|TimeoutError|Accept TimeoutError Properly",19107,Thursday,,,,
GFIM,338,Pass,12/4/2018,,19108,Friday,,,,
GFIM,339,Pass,12/5/2018,,19109,Saturday,,,,
GFIM,340,Fail,12/6/2018,STG2.0|while var >! 0:  |invalid operator|validation,19110,Sunday,,,,
GFIM,341,Pass,12/7/2018,,19111,Monday,,,,
GFIM,342,Fail,12/8/2018,UAT2.0|import pandas as pd|package not found|importing,19112,Tuesday,,,,
GFIM,343,Fail,12/9/2018,"DEV2.0|print(""a[10]"")|No varible named a|retrive data",19113,Wednesday,,,,
GFIM,344,Pass,12/10/2018,,19114,Thursday,,,,
GFIM,345,Pass,12/11/2018,,19115,Friday,,,,
GFIM,346,Fail,12/12/2018,UAT2.0|form.submit(name[0])|Array index out of bounds|Need to specify name,19116,Saturday,,,,
GFIM,347,Fail,12/13/2018,PROD2.0|Not compatible with IOS 13|Update not found|Updating,19117,Sunday,,,,
GFIM,348,Pass,12/14/2018,,19118,Monday,,,,
GFIM,349,Fail,12/15/2018,UAT2.0|import pandasa as pd|pandasa: Package not found|importing,19119,Tuesday,,,,
GFIM,350,Fail,12/16/2018,"STG2.0|print(data[""Weight""].std())|column doesnot exist|standard variations",19120,Wednesday,,,,
GFIM,351,Fail,12/17/2018,"DEV2.0|print(""a[10]"")|No varible named a|retrive data",19121,Thursday,,,,
GFIM,352,Pass,12/18/2018,,19122,Friday,,,,
GFIM,353,Pass,12/19/2018,,19123,Saturday,,,,
GFIM,354,Fail,12/20/2018,UAT2.0|form.submit(name[0])|Array index out of bounds|Need to specify name,19124,Sunday,,,,
GFIM,355,Pass,12/21/2018,,19125,Monday,,,,
GFIM,356,Fail,12/22/2018,PROD2.0|Not compatible with IOS 13|Update not found|Updating,19126,Tuesday,,,,
GFIM,357,Pass,12/23/2018,,19127,Wednesday,,,,
GFIM,358,Pass,12/24/2018,,19128,Thursday,Christmas,,,
GFIM,359,Fail,12/25/2018,"STG2.0|for i in range(0,2)|List out of Index [23]|looping",19129,Friday,Christmas,,,
GFIM,360,Fail,12/26/2018,UAT2.0|import pandas as pd|package not found|importing,19130,Saturday,,,,
GFIM,361,Pass,12/27/2018,,19131,Sunday,,,,
GFIM,362,Pass,12/28/2018,,19132,Monday,,,,
GFIM,363,Pass,12/29/2018,,19133,Tuesday,,,,
GFIM,364,Fail,12/30/2018,STG2.0| if i>5 |SyntaxError: invalid syntax |decision control,19134,Wednesday,,,,
GFIM,365,Pass,12/31/2018,,19135,Thursday,,,,
ICGS,1,Fail,1/1/2018,DEV2.0|df.read_csv(...)|file not found|Importing file,19136,Friday,New Year,,,
ICGS,2,Pass,1/2/2018,,19137,Saturday,,,,
ICGS,3,Pass,1/3/2018,,19138,Sunday,,,,
ICGS,4,Pass,1/4/2018,,19139,Monday,,,,
ICGS,5,Pass,1/5/2018,,19140,Tuesday,,,,
ICGS,6,Pass,1/6/2018,,19141,Wednesday,,,,
ICGS,7,Pass,1/7/2018,,19142,Thursday,,,,
ICGS,8,Pass,1/8/2018,,19143,Friday,,,,
ICGS,9,Pass,1/9/2018,,19144,Saturday,,,,
ICGS,10,Pass,1/10/2018,,19145,Sunday,,,,
ICGS,11,Fail,1/11/2018,PROD2.0|np.arange(8)|numpy array out of range|looping,19146,Monday,,,,
ICGS,12,Fail,1/12/2018,STG2.0|for x in range(10)|List out of index [15]|looping,19147,Tuesday,,,,
ICGS,13,Pass,1/13/2018,,19148,Wednesday,,,,
ICGS,14,Pass,1/14/2018,,19149,Thursday,,,,
ICGS,15,Fail,1/15/2018,UAT2.0|import matplotlib.pyplot as plt|matplot: Package not found|importing,19150,Friday,,,,
ICGS,16,Pass,1/16/2018,,19151,Saturday,,,,
ICGS,17,Fail,1/17/2018,"STG2.0|for i in range(0,2)|List out of Index [23]|looping",19152,Sunday,,,,
ICGS,18,Fail,1/18/2018,"DEV2.0|print(""sum is"",a+b)|No varibles named a and b|retrive data",19153,Monday,,,,
ICGS,19,Fail,1/19/2018,PROD2.0|import seaborn as sns|seaborn: Package not found|Coloring,19154,Tuesday,,,,
ICGS,20,Pass,1/20/2018,,19155,Wednesday,,,,
ICGS,21,Fail,1/21/2018,"PROD2.0|data.replace(data.Name, 'NA')|Not replacing all values in Name column|manipulating data",19156,Thursday,,,,
ICGS,22,Pass,1/22/2018,,19157,Friday,,,,
ICGS,23,Pass,1/23/2018,,19158,Saturday,,,,
ICGS,24,Fail,1/24/2018,STG2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|importing,19159,Sunday,,,,
ICGS,25,Pass,1/25/2018,,19160,Monday,,,,
ICGS,26,Pass,1/26/2018,,19161,Tuesday,,,,
ICGS,27,Fail,1/27/2018,"PROD2.0|data.replace(data.Name, 'NA')|Not replacing all values in Name column|manipulating data",19162,Wednesday,,,,
ICGS,28,Fail,1/28/2018,STG2.0| if i>5 |SyntaxError: invalid syntax |decision control,19163,Thursday,,,,
ICGS,29,Fail,1/29/2018,UAT2.0|import matplotlib as plt|matplotlib: Package not found|importing,19164,Friday,,,,
ICGS,30,Fail,1/30/2018,"STG2.0|print(data[""Weight""].std())|column doesnot exist|standard variations",19165,Saturday,,,,
ICGS,31,Fail,1/31/2018,STG2.0|while var >! 0:  |invalid operator|validation,19166,Sunday,,,,
ICGS,32,Pass,2/1/2018,,19167,Monday,,,,
ICGS,33,Fail,2/2/2018,"STG2.0|for i in range(0,2)|List out of Index [23]|looping",19168,Tuesday,,,,
ICGS,34,Pass,2/3/2018,,19169,Wednesday,,,,
ICGS,35,Pass,2/4/2018,,19170,Thursday,,,,
ICGS,36,Fail,2/5/2018,UAT2.0|import pandas as pd|package not found|importing,19171,Friday,,,,
ICGS,37,Pass,2/6/2018,,19172,Saturday,,,,
ICGS,38,Pass,2/7/2018,,19173,Sunday,,,,
ICGS,39,Pass,2/8/2018,,19174,Monday,,,,
ICGS,40,Fail,2/9/2018,"UAT2.0| a=pd.readcsv(""testcase.csv"")| module 'pandas' has no attribute 'readcsv'|reading",19175,Tuesday,,,,
ICGS,41,Pass,2/10/2018,,19176,Wednesday,,,,
ICGS,42,Fail,2/11/2018,"DEV2.0|plt.plot(x,y)|x,y : undefined variables|plotting",19177,Thursday,,,,
ICGS,43,Pass,2/12/2018,,19178,Friday,,,,
ICGS,44,Pass,2/13/2018,,19179,Saturday,,,,
ICGS,45,Pass,2/14/2018,,19180,Sunday,,,,
ICGS,46,Pass,2/15/2018,,19181,Monday,,,,
ICGS,47,Fail,2/16/2018,UAT2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|visualise,19182,Tuesday,,,,
ICGS,48,Pass,2/17/2018,,19183,Wednesday,,,,
ICGS,49,Pass,2/18/2018,,19184,Thursday,,,,
ICGS,50,Fail,2/19/2018,PROD2.0|plt.show()|matplotlib is not imported|visualising,19185,Friday,,,,
ICGS,51,Pass,2/20/2018,,19186,Saturday,,,,
ICGS,52,Fail,2/21/2018,"PROD2.0| plt.rc(""font"",""size""=14)| keyword can't be an expression| setting RC parameter",19187,Sunday,,,,
ICGS,53,Pass,2/22/2018,,19188,Monday,,,,
ICGS,54,Fail,2/23/2018,UAT2.0|import pandasa as pd|pandasa: Package not found|importing,19189,Tuesday,,,,
ICGS,55,Fail,2/24/2018,"UAT2.0| a=pd.readcsv(""testcase.csv"")| module 'pandas' has no attribute 'readcsv'|reading",19190,Wednesday,,,,
ICGS,56,Pass,2/25/2018,,19191,Thursday,,,,
ICGS,57,Fail,2/26/2018,DEV2.0|df = df[df['Android Ver'] != np.nan]|name 'df' is not defined|renaming,19192,Friday,,,,
ICGS,58,Pass,2/27/2018,,19193,Saturday,,,,
ICGS,59,Pass,2/28/2018,,19194,Sunday,,,,
ICGS,60,Pass,3/1/2018,,19195,Monday,,,,
ICGS,61,Pass,3/2/2018,,19196,Tuesday,,,,
ICGS,62,Pass,3/3/2018,,19197,Wednesday,,,,
ICGS,63,Fail,3/4/2018,"DEV2.0| for x,d in data.Height, data.shape[0]| too many values to unpack|looping",19198,Thursday,,,,
ICGS,64,Pass,3/5/2018,,19199,Friday,,,,
ICGS,65,Pass,3/6/2018,,19200,Saturday,,,,
ICGS,66,Pass,3/7/2018,,19201,Sunday,,,,
ICGS,67,Pass,3/8/2018,,19202,Monday,,,,
ICGS,68,Pass,3/9/2018,,19203,Tuesday,,,,
ICGS,69,Fail,3/10/2018,"DEV2.0|print(""a[10]"")|No varible named a|retrive data",19204,Wednesday,,,,
ICGS,70,Fail,3/11/2018,"DEV2.0|for val in ""string"": |val : undefined variable|iteration",19205,Thursday,,,,
ICGS,71,Pass,3/12/2018,,19206,Friday,,,,
ICGS,72,Fail,3/13/2018,STG2.0|while var >! 0:  |invalid operator|validation,19207,Saturday,,,,
ICGS,73,Pass,3/14/2018,,19208,Sunday,,,,
ICGS,74,Fail,3/15/2018,STG2.0|for i in Age|list index out of range|looping,19209,Monday,,,,
ICGS,75,Fail,3/16/2018,STG2.0|for x in range(10)|List out of index [15]|looping,19210,Tuesday,,,,
